JournalCode	JournalLib	EcritureNum	LigneNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	CompteLibAouX	PieceRef	PieceRefInt	PieceDate	PieceEcheance	EcritureLib	NatureCode	NatureLib	EcritureLet	DateLet	PaiementCode	PaiementLib	ValidDate	CreationDate	CreationHeure	CreationUtilisateur	ModifDate	ModifHeure	ModifUtilisateur	Credit	Debit	Montant	Sens	MontantSigne	Sens	Montantdevise	Idevise	Vide
BR	BRA	1088	14575	16/10/2020	411000	COLLECTIF CLIENTS	00542	MID FRANCE	MID FRANCE	0		16/10/2020	16/10/2020	CHEQUE BERARD JEA			AAA	16/10/2020			16/10/2020	25/02/2022	09:50:57	JM				1808,05	0,00	1808,05	C	-1808,05	-1			
BR	BRA	1088	14576	16/10/2020	512001	BRA			BRA	0		16/10/2020	16/10/2020	CHEQUE BERARD JEA							16/10/2020	25/02/2022	09:50:57	JM				0,00	36,77	36,77	D	36,77	+1			
BR	BRA	1088	14577	16/10/2020	411000	COLLECTIF CLIENTS	00100	BERARD JEA	BERARD JEA	0		16/10/2020	16/10/2020	CHEQUE BERARD JEA			AAA	16/10/2020			16/10/2020	25/02/2022	09:50:57	JM				36,77	0,00	36,77	C	-36,77	-1			
BR	BRA	1089	14570	16/10/2020	401000	COLLECTIF FOURNISSEURS	00032	SCI	SCI	0578039		16/10/2020	16/10/2020	SCI			AC2	16/10/2020			16/10/2020	25/02/2022	09:50:57	JM				0,00	668,31	668,31	D	668,31	+1			
BR	BRA	1089	14571	16/10/2020	512001	BRA			BRA	0578039		16/10/2020	16/10/2020	SCI							16/10/2020	25/02/2022	09:50:57	JM				668,31	0,00	668,31	C	-668,31	-1			
BR	BRA	1090	14626	16/10/2020	401000	COLLECTIF FOURNISSEURS	00177	MTR	MTR	0578040		16/10/2020	16/10/2020	MTR			AAT	16/10/2020			16/10/2020	25/02/2022	09:50:57	JM				0,00	269,53	269,53	D	269,53	+1			
BR	BRA	1090	14627	16/10/2020	512001	BRA			BRA	0578040		16/10/2020	16/10/2020	MTR							16/10/2020	25/02/2022	09:50:57	JM				269,53	0,00	269,53	C	-269,53	-1			
BR	BRA	1091	14579	19/10/2020	512001	BRA			BRA	0		19/10/2020	19/10/2020	CHEQUE DERAT TEXT							19/10/2020	25/02/2022	09:50:57	JM				0,00	77,22	77,22	D	77,22	+1			
BR	BRA	1091	14580	19/10/2020	411000	COLLECTIF CLIENTS	00040	DERAT TEXT	DERAT TEXT	0		19/10/2020	19/10/2020	CHEQUE DERAT TEXT			AAE	19/10/2020			19/10/2020	25/02/2022	09:50:57	JM				77,22	0,00	77,22	C	-77,22	-1			
BR	BRA	1091	14581	19/10/2020	512001	BRA			BRA	0		19/10/2020	19/10/2020	CHEQUE DERAT TEXT							19/10/2020	25/02/2022	09:50:57	JM				0,00	578,57	578,57	D	578,57	+1			
BR	BRA	1091	14582	19/10/2020	411000	COLLECTIF CLIENTS	00458	ROMADUP	ROMADUP	0		19/10/2020	19/10/2020	CHEQUE DERAT TEXT			AAA	19/10/2020			19/10/2020	25/02/2022	09:50:57	JM				578,57	0,00	578,57	C	-578,57	-1			
BR	BRA	1092	14624	19/10/2020	512001	BRA			BRA	0578041		19/10/2020	19/10/2020	INGAL							19/10/2020	25/02/2022	09:50:57	JM				274,20	0,00	274,20	C	-274,20	-1			
BR	BRA	1092	14625	19/10/2020	401000	COLLECTIF FOURNISSEURS	00256	INGAL	INGAL	0578041		19/10/2020	19/10/2020	INGAL			ABG	19/10/2020			19/10/2020	25/02/2022	09:50:57	JM				0,00	274,20	274,20	D	274,20	+1			
BR	BRA	1093	14689	19/10/2020	425500	AVANCE SUR PAYE			AVANCE SUR PAYE	0578042		19/10/2020		AVANCE SUR PAYE							19/10/2020	25/02/2022	09:50:57	JM				0,00	304,90	304,90	D	304,90	+1			
BR	BRA	1093	14690	19/10/2020	512001	BRA			BRA	0578042		19/10/2020		AVANCE SUR PAYE							19/10/2020	25/02/2022	09:50:57	JM				304,90	0,00	304,90	C	-304,90	-1			
BR	BRA	1094	14730	21/10/2020	508000	AUTRES VALEURS MOBILIERES			AUTRES VALEURS MOBILIERES			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				30489,80	0,00	30489,80	C	-30489,80	-1			
BR	BRA	1094	14731	21/10/2020	512001	BRA			BRA			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				0,00	30489,80	30489,80	D	30489,80	+1			
BR	BRA	1094	14732	21/10/2020	768000	AUTRES PORD.FINANCIERS			AUTRES PORD.FINANCIERS			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				139,08	0,00	139,08	C	-139,08	-1			
BR	BRA	1094	14733	21/10/2020	512001	BRA			BRA			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				0,00	139,08	139,08	D	139,08	+1			
BR	BRA	1094	14734	21/10/2020	508000	AUTRES VALEURS MOBILIERES			AUTRES VALEURS MOBILIERES			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				0,00	30489,80	30489,80	D	30489,80	+1			
BR	BRA	1094	14735	21/10/2020	512001	BRA			BRA			21/10/2020		AUTRES VALEURS MOBILIERES							21/10/2020	25/02/2022	09:50:57	JM				30489,80	0,00	30489,80	C	-30489,80	-1			
BR	BRA	1095	14670	23/10/2020	512001	BRA			BRA	0		23/10/2020	30/10/2020	TRAITE EFFETS A RECEVOIR							23/10/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
BR	BRA	1095	14671	23/10/2020	413010	EFFETS A RECEVOIR OCTOBRE			EFFETS A RECEVOIR OCTOBRE	0		23/10/2020	30/10/2020	TRAITE EFFETS A RECEVOIR			AAC	23/10/2020			23/10/2020	25/02/2022	09:50:57	JM				919,27	0,00	919,27	C	-919,27	-1			
BR	BRA	1095	14672	23/10/2020	512001	BRA			BRA	0		23/10/2020	31/10/2020	TRAITE EFFETS A RECEVOIR							23/10/2020	25/02/2022	09:50:57	JM				0,00	3000,63	3000,63	D	3000,63	+1			
BR	BRA	1095	14673	23/10/2020	413010	EFFETS A RECEVOIR OCTOBRE			EFFETS A RECEVOIR OCTOBRE	0		23/10/2020	31/10/2020	TRAITE EFFETS A RECEVOIR			AAD	23/10/2020			23/10/2020	25/02/2022	09:50:57	JM				3000,63	0,00	3000,63	C	-3000,63	-1			
BR	BRA	1095	14674	23/10/2020	512001	BRA			BRA	0		23/10/2020	31/10/2020	TRAITE EFFETS A RECEVOIR							23/10/2020	25/02/2022	09:50:57	JM				0,00	3142,71	3142,71	D	3142,71	+1			
BR	BRA	1095	14675	23/10/2020	413010	EFFETS A RECEVOIR OCTOBRE			EFFETS A RECEVOIR OCTOBRE	0		23/10/2020	31/10/2020	TRAITE EFFETS A RECEVOIR			AAE	23/10/2020			23/10/2020	25/02/2022	09:50:57	JM				3142,71	0,00	3142,71	C	-3142,71	-1			
BR	BRA	1096	14687	23/10/2020	512001	BRA			BRA	0578043		23/10/2020	24/10/2020	AVAR SYSTE							23/10/2020	25/02/2022	09:50:57	JM				346,56	0,00	346,56	C	-346,56	-1			
BR	BRA	1096	14688	23/10/2020	401000	COLLECTIF FOURNISSEURS	00053	AVAR SYSTE	AVAR SYSTE	0578043		23/10/2020	24/10/2020	AVAR SYSTE			AB3	23/10/2020			23/10/2020	25/02/2022	09:50:57	JM				0,00	346,56	346,56	D	346,56	+1			
BR	BRA	1097	14709	24/10/2020	625700	RECEPTIONS			RECEPTIONS	0338899		24/10/2020		BANQUE 2 B.R.A.	RG	REGLEMENT					24/10/2020	25/02/2022	09:50:57	JM				0,00	48,78	48,78	D	48,78	+1			
BR	BRA	1097	14711	24/10/2020	512001	BRA			BRA	0338899		24/10/2020	22/10/2020	BANQUE 2 B.R.A.	RG	REGLEMENT					24/10/2020	25/02/2022	09:50:57	JM				48,78	0,00	48,78	C	-48,78	-1			
BR	BRA	1098	14683	24/10/2020	512001	BRA			BRA	0578044		24/10/2020	24/10/2020	MONDO							24/10/2020	25/02/2022	09:50:57	JM				3223,32	0,00	3223,32	C	-3223,32	-1			
BR	BRA	1098	14684	24/10/2020	401000	COLLECTIF FOURNISSEURS	00477	MONDO	MONDO	0578044		24/10/2020	24/10/2020	MONDO			AAF	24/10/2020			24/10/2020	25/02/2022	09:50:57	JM				0,00	3223,32	3223,32	D	3223,32	+1			
BR	BRA	1099	14685	24/10/2020	512001	BRA			BRA	0578045		24/10/2020	24/10/2020	MARVIN							24/10/2020	25/02/2022	09:50:57	JM				1938,18	0,00	1938,18	C	-1938,18	-1			
BR	BRA	1099	14686	24/10/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	0578045		24/10/2020	24/10/2020	MARVIN			AAT	30/11/2020			24/10/2020	25/02/2022	09:50:57	JM				0,00	1938,18	1938,18	D	1938,18	+1			
BR	BRA	1100	14691	24/10/2020	445500	TVA A DECAISSER			TVA A DECAISSER	0578046		24/10/2020		TVA A DECAISSER							24/10/2020	25/02/2022	09:50:57	JM				0,00	3875,41	3875,41	D	3875,41	+1			
BR	BRA	1100	14692	24/10/2020	512001	BRA			BRA	0578046		24/10/2020		TVA A DECAISSER							24/10/2020	25/02/2022	09:50:57	JM				3875,41	0,00	3875,41	C	-3875,41	-1			
BR	BRA	1101	14693	25/10/2020	512001	BRA			BRA	0		25/10/2020	25/10/2020	CHEQUE MAS DES							25/10/2020	25/02/2022	09:50:57	JM				0,00	109,39	109,39	D	109,39	+1			
BR	BRA	1101	14694	25/10/2020	411000	COLLECTIF CLIENTS	00110	SORMAE	SORMAE	0		25/10/2020	25/10/2020	CHEQUE MAS DES			AB2	25/10/2020			25/10/2020	25/02/2022	09:50:57	JM				109,39	0,00	109,39	C	-109,39	-1			
BR	BRA	1101	14695	25/10/2020	512001	BRA			BRA	0		25/10/2020	25/10/2020	CHEQUE MAS DES							25/10/2020	25/02/2022	09:50:57	JM				0,00	561,76	561,76	D	561,76	+1			
BR	BRA	1101	14696	25/10/2020	411000	COLLECTIF CLIENTS	00034	MAS DES	MAS DES	0		25/10/2020	25/10/2020	CHEQUE MAS DES			AAF	25/10/2020			25/10/2020	25/02/2022	09:50:57	JM				561,76	0,00	561,76	C	-561,76	-1			
BR	BRA	1102	14714	25/10/2020	625700	RECEPTIONS			RECEPTIONS	0577951		24/10/2020		BANQUE 2 B.R.A.	RG	REGLEMENT					25/10/2020	25/02/2022	09:50:57	JM				0,00	71,65	71,65	D	71,65	+1			
BR	BRA	1102	14715	25/10/2020	512001	BRA			BRA	0577951		24/10/2020		BANQUE 2 B.R.A.	RG	REGLEMENT					25/10/2020	25/02/2022	09:50:57	JM				71,65	0,00	71,65	C	-71,65	-1			
BR	BRA	1103	14718	25/10/2020	512001	BRA			BRA	0578047		25/10/2020	26/10/2020	SNTR							25/10/2020	25/02/2022	09:50:57	JM				98,79	0,00	98,79	C	-98,79	-1			
BR	BRA	1103	14719	25/10/2020	401000	COLLECTIF FOURNISSEURS	00060	SNTR	SNTR	0578047		25/10/2020	26/10/2020	SNTR			AAB	25/10/2020			25/10/2020	25/02/2022	09:50:57	JM				0,00	98,79	98,79	D	98,79	+1			
BR	BRA	1104	14720	25/10/2020	512001	BRA			BRA	0578048		25/10/2020	26/10/2020	RUBIKA							25/10/2020	25/02/2022	09:50:57	JM				325,27	0,00	325,27	C	-325,27	-1			
BR	BRA	1104	14721	25/10/2020	401000	COLLECTIF FOURNISSEURS	00327	RUBIKA	RUBIKA	0578048		25/10/2020	26/10/2020	RUBIKA			AAC	25/10/2020			25/10/2020	25/02/2022	09:50:57	JM				0,00	325,27	325,27	D	325,27	+1			
BR	BRA	1105	14722	25/10/2020	512001	BRA			BRA	0578049		25/10/2020	26/10/2020	MODAL INFO							25/10/2020	25/02/2022	09:50:57	JM				218,79	0,00	218,79	C	-218,79	-1			
BR	BRA	1105	14723	25/10/2020	401000	COLLECTIF FOURNISSEURS	00458	MODAL INFO	MODAL INFO	0578049		25/10/2020	26/10/2020	MODAL INFO			AAT	25/10/2020			25/10/2020	25/02/2022	09:50:57	JM				0,00	218,79	218,79	D	218,79	+1			
BR	BRA	1106	14724	25/10/2020	401000	COLLECTIF FOURNISSEURS	00496	SRAUN	SRAUN	0578050		25/10/2020	25/10/2020	SRAUN			AAA	01/11/2020			25/10/2020	25/02/2022	09:50:57	JM				0,00	286,81	286,81	D	286,81	+1			
BR	BRA	1106	14725	25/10/2020	512001	BRA			BRA	0578050		25/10/2020	25/10/2020	SRAUN							25/10/2020	25/02/2022	09:50:57	JM				286,81	0,00	286,81	C	-286,81	-1			
BR	BRA	1107	14703	26/10/2020	512001	BRA			BRA	0016820		26/10/2020	26/10/2020	CHEQUE AGEFOS	CH	CHEQUE					26/10/2020	25/02/2022	09:50:57	JM				0,00	2260,06	2260,06	D	2260,06	+1			
BR	BRA	1107	14704	26/10/2020	411000	COLLECTIF CLIENTS	00001	AGEFOS	AGEFOS	0016820		26/10/2020	26/10/2020	CHEQUE AGEFOS	CH	CHEQUE	AA9	26/10/2020			26/10/2020	25/02/2022	09:50:57	JM				2260,06	0,00	2260,06	C	-2260,06	-1			
BR	BRA	1108	14705	26/10/2020	512001	BRA			BRA	0016830		26/10/2020	26/10/2020	CHEQUE AGEFOS	CH	CHEQUE					26/10/2020	25/02/2022	09:50:57	JM				0,00	2260,06	2260,06	D	2260,06	+1			
BR	BRA	1108	14706	26/10/2020	411000	COLLECTIF CLIENTS	00001	AGEFOS	AGEFOS	0016830		26/10/2020	26/10/2020	CHEQUE AGEFOS	CH	CHEQUE	AA9	26/10/2020			26/10/2020	25/02/2022	09:50:57	JM				2260,06	0,00	2260,06	C	-2260,06	-1			
BR	BRA	1109	14712	26/10/2020	625110	F.D. GERANT			F.D. GERANT	0338900		25/10/2020		BANQUE 2 B.R.A.	RG	REGLEMENT					26/10/2020	25/02/2022	09:50:57	JM				0,00	2134,29	2134,29	D	2134,29	+1			
BR	BRA	1109	14713	26/10/2020	512001	BRA			BRA	0338900		25/10/2020		BANQUE 2 B.R.A.	RG	REGLEMENT					26/10/2020	25/02/2022	09:50:57	JM				2134,29	0,00	2134,29	C	-2134,29	-1			
BR	BRA	1110	14716	26/10/2020	512001	BRA			BRA	3425839		26/10/2020	26/10/2020	CHEQUE ROMACOMPTA	CH	CHEQUE					26/10/2020	25/02/2022	09:50:57	JM				0,00	53,32	53,32	D	53,32	+1			
BR	BRA	1110	14717	26/10/2020	411000	COLLECTIF CLIENTS	00583	ROMACOMPTA	ROMACOMPTA	3425839		26/10/2020	26/10/2020	CHEQUE ROMACOMPTA	CH	CHEQUE	AAF	26/10/2020			26/10/2020	25/02/2022	09:50:57	JM				53,32	0,00	53,32	C	-53,32	-1			
BR	BRA	1111	14707	26/10/2020	512001	BRA			BRA	8416398		26/10/2020	26/10/2020	CHEQUE PELLET	CH	CHEQUE					26/10/2020	25/02/2022	09:50:57	JM				0,00	1103,12	1103,12	D	1103,12	+1			
BR	BRA	1111	14708	26/10/2020	411000	COLLECTIF CLIENTS	00086	PELLET	PELLET	8416398		26/10/2020	26/10/2020	CHEQUE PELLET	CH	CHEQUE	AAZ	26/10/2020			26/10/2020	25/02/2022	09:50:57	JM				1103,12	0,00	1103,12	C	-1103,12	-1			
BR	BRA	1112	14755	27/10/2020	512001	BRA			BRA	0		27/10/2020	27/10/2020	CHEQUE BOULLE							27/10/2020	25/02/2022	09:50:57	JM				0,00	1450,33	1450,33	D	1450,33	+1			
BR	BRA	1112	14756	27/10/2020	411000	COLLECTIF CLIENTS	00464	BOULLE	BOULLE	0		27/10/2020	27/10/2020	CHEQUE BOULLE			AAN	27/10/2020			27/10/2020	25/02/2022	09:50:57	JM				1450,33	0,00	1450,33	C	-1450,33	-1			
BR	BRA	1113	15222	27/10/2020	421000	PERSONNEL REMUN.DUES			PERSONNEL REMUN.DUES	0577952		27/10/2020		PERSONNEL REMUN.DUES							27/10/2020	25/02/2022	09:50:57	JM				0,00	2750,80	2750,80	D	2750,80	+1			
BR	BRA	1113	15223	27/10/2020	512001	BRA			BRA	0577952		27/10/2020		PERSONNEL REMUN.DUES							27/10/2020	25/02/2022	09:50:57	JM				2750,80	0,00	2750,80	C	-2750,80	-1			
BR	BRA	1114	14829	30/10/2020	627000	SERV.BANC. ET ASSIMILES			SERV.BANC. ET ASSIMILES			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				15,24	0,00	15,24	C	-15,24	-1			
BR	BRA	1114	14830	30/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				3,14	0,00	3,14	C	-3,14	-1			
BR	BRA	1114	14831	30/10/2020	512001	BRA			BRA			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				0,00	18,39	18,39	D	18,39	+1			
BR	BRA	1114	14832	30/10/2020	627000	SERV.BANC. ET ASSIMILES			SERV.BANC. ET ASSIMILES			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				0,00	56,51	56,51	D	56,51	+1			
BR	BRA	1114	14833	30/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				0,00	11,64	11,64	D	11,64	+1			
BR	BRA	1114	14834	30/10/2020	512001	BRA			BRA			30/10/2020		TVA DEDUCT.FRAIS ACHATS							30/10/2020	25/02/2022	09:50:57	JM				68,15	0,00	68,15	C	-68,15	-1			
BR	BRA	1114	20143	30/10/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS			30/10/2020		Equilibre lot 0001114							30/10/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
BR	BRA	1115	14757	30/10/2020	512001	BRA			BRA	0		30/10/2020	05/11/2020	TRAITE IBM							30/10/2020	25/02/2022	09:50:57	JM				0,00	589,42	589,42	D	589,42	+1			
BR	BRA	1115	14758	30/10/2020	413011	EFFETS A RECEVOIR NOVEMBRE			EFFETS A RECEVOIR NOVEMBRE	0		30/10/2020	05/11/2020	TRAITE IBM			AAA	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				589,42	0,00	589,42	C	-589,42	-1			
BR	BRA	1115	14759	30/10/2020	512001	BRA			BRA	0		30/10/2020	10/11/2020	TRAITE IBM							30/10/2020	25/02/2022	09:50:57	JM				0,00	813,62	813,62	D	813,62	+1			
BR	BRA	1115	14760	30/10/2020	413011	EFFETS A RECEVOIR NOVEMBRE			EFFETS A RECEVOIR NOVEMBRE	0		30/10/2020	10/11/2020	TRAITE IBM			AAB	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				813,62	0,00	813,62	C	-813,62	-1			
BR	BRA	1115	14761	30/10/2020	512001	BRA			BRA	0		30/10/2020	10/11/2020	TRAITE IBM							30/10/2020	25/02/2022	09:50:57	JM				0,00	2573,95	2573,95	D	2573,95	+1			
BR	BRA	1115	14762	30/10/2020	413011	EFFETS A RECEVOIR NOVEMBRE			EFFETS A RECEVOIR NOVEMBRE	0		30/10/2020	10/11/2020	TRAITE IBM			AAF	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				2573,95	0,00	2573,95	C	-2573,95	-1			
BR	BRA	1115	14763	30/10/2020	512001	BRA			BRA	0		30/10/2020	15/11/2020	TRAITE IBM							30/10/2020	25/02/2022	09:50:57	JM				0,00	275,78	275,78	D	275,78	+1			
BR	BRA	1115	14764	30/10/2020	413011	EFFETS A RECEVOIR NOVEMBRE			EFFETS A RECEVOIR NOVEMBRE	0		30/10/2020	15/11/2020	TRAITE IBM			AAI	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				275,78	0,00	275,78	C	-275,78	-1			
BR	BRA	1115	14765	30/10/2020	512001	BRA			BRA	0		30/10/2020	15/11/2020	TRAITE IBM							30/10/2020	25/02/2022	09:50:57	JM				0,00	9707,47	9707,47	D	9707,47	+1			
BR	BRA	1115	14766	30/10/2020	413011	EFFETS A RECEVOIR NOVEMBRE			EFFETS A RECEVOIR NOVEMBRE	0		30/10/2020	15/11/2020	TRAITE IBM			AAD	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				9707,47	0,00	9707,47	C	-9707,47	-1			
BR	BRA	1115	14827	30/10/2020	512001	BRA			BRA	0		30/10/2020	30/10/2020	IBM							30/10/2020	25/02/2022	09:50:57	JM				55,05	0,00	55,05	C	-55,05	-1			
BR	BRA	1115	14828	30/10/2020	401000	COLLECTIF FOURNISSEURS	00082	IBM	IBM	0		30/10/2020	30/10/2020	IBM			AEU	30/10/2020			30/10/2020	25/02/2022	09:50:57	JM				0,00	55,05	55,05	D	55,05	+1			
BR	BRA	1116	14844	31/10/2020	421000	PERSONNEL REMUN.DUES			PERSONNEL REMUN.DUES			31/10/2020		PERSONNEL REMUN.DUES							31/10/2020	25/02/2022	09:50:57	JM				0,00	8365,67	8365,67	D	8365,67	+1			
BR	BRA	1116	14845	31/10/2020	512001	BRA			BRA			31/10/2020		PERSONNEL REMUN.DUES							31/10/2020	25/02/2022	09:50:57	JM				8365,67	0,00	8365,67	C	-8365,67	-1			
BR	BRA	1117	14917	31/10/2020	606140	FOURN.NON STOCK.CARBUR.			FOURN.NON STOCK.CARBUR.	0338901		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				0,00	137,05	137,05	D	137,05	+1			
BR	BRA	1117	14918	31/10/2020	512001	BRA			BRA	0338901		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				137,05	0,00	137,05	C	-137,05	-1			
BR	BRA	1118	14919	31/10/2020	606140	FOURN.NON STOCK.CARBUR.			FOURN.NON STOCK.CARBUR.	0338902		31/10/2020		TVA DEDUCT.FRAIS ACHATS							31/10/2020	25/02/2022	09:50:57	JM				0,00	57,08	57,08	D	57,08	+1			
BR	BRA	1118	14920	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	0338902		31/10/2020		TVA DEDUCT.FRAIS ACHATS							31/10/2020	25/02/2022	09:50:57	JM				0,00	11,76	11,76	D	11,76	+1			
BR	BRA	1118	14921	31/10/2020	512001	BRA			BRA	0338902		31/10/2020		TVA DEDUCT.FRAIS ACHATS							31/10/2020	25/02/2022	09:50:57	JM				68,84	0,00	68,84	C	-68,84	-1			
BR	BRA	1119	14922	31/10/2020	625100	VOYAGES ET DEPLACEMENTS			VOYAGES ET DEPLACEMENTS	0338904		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				0,00	72,57	72,57	D	72,57	+1			
BR	BRA	1119	14923	31/10/2020	625700	RECEPTIONS			RECEPTIONS	0338904		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				0,00	54,88	54,88	D	54,88	+1			
BR	BRA	1119	14924	31/10/2020	606140	FOURN.NON STOCK.CARBUR.			FOURN.NON STOCK.CARBUR.	0338904		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				0,00	34,54	34,54	D	34,54	+1			
BR	BRA	1119	14925	31/10/2020	512001	BRA			BRA	0338904		31/10/2020		BANQUE 2 B.R.A.							31/10/2020	25/02/2022	09:50:57	JM				161,99	0,00	161,99	C	-161,99	-1			
BR	BRA	1120	14835	02/11/2020	512001	BRA			BRA	0		02/11/2020	02/11/2020	CHEQUE INGAL							02/11/2020	25/02/2022	09:50:57	JM				0,00	21,70	21,70	D	21,70	+1			
BR	BRA	1120	14836	02/11/2020	411000	COLLECTIF CLIENTS	00117	BALSAN	BALSAN	0		02/11/2020	02/11/2020	CHEQUE INGAL			AAL	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				21,70	0,00	21,70	C	-21,70	-1			
BR	BRA	1120	14838	02/11/2020	512001	BRA			BRA	0		02/11/2020	02/11/2020	CHEQUE INGAL							02/11/2020	25/02/2022	09:50:57	JM				0,00	119,50	119,50	D	119,50	+1			
BR	BRA	1120	14839	02/11/2020	411000	COLLECTIF CLIENTS	00134	SILPAT	SILPAT	0		02/11/2020	02/11/2020	CHEQUE INGAL			ACZ	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				119,50	0,00	119,50	C	-119,50	-1			
BR	BRA	1120	14840	02/11/2020	512001	BRA			BRA	0		02/11/2020	02/11/2020	CHEQUE INGAL							02/11/2020	25/02/2022	09:50:57	JM				0,00	104,98	104,98	D	104,98	+1			
BR	BRA	1120	14841	02/11/2020	411000	COLLECTIF CLIENTS	00128	JALABERT	JALABERT	0		02/11/2020	02/11/2020	CHEQUE INGAL			ABB	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				104,98	0,00	104,98	C	-104,98	-1			
BR	BRA	1120	14842	02/11/2020	512001	BRA			BRA	0		02/11/2020	02/11/2020	CHEQUE INGAL							02/11/2020	25/02/2022	09:50:57	JM				0,00	158,20	158,20	D	158,20	+1			
BR	BRA	1120	14843	02/11/2020	411000	COLLECTIF CLIENTS	00071	LAMBEREAU	LAMBEREAU	0		02/11/2020	02/11/2020	CHEQUE INGAL			AB2	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				158,20	0,00	158,20	C	-158,20	-1			
BR	BRA	1120	14846	02/11/2020	512001	BRA			BRA	0		02/11/2020	06/11/2020	INGAL							02/11/2020	25/02/2022	09:50:57	JM				696,80	0,00	696,80	C	-696,80	-1			
BR	BRA	1120	14847	02/11/2020	401000	COLLECTIF FOURNISSEURS	00256	INGAL	INGAL	0		02/11/2020	06/11/2020	INGAL			ABI	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				0,00	696,80	696,80	D	696,80	+1			
BR	BRA	1120	14848	02/11/2020	512001	BRA			BRA	0		02/11/2020	06/11/2020	INGAL							02/11/2020	25/02/2022	09:50:57	JM				476,55	0,00	476,55	C	-476,55	-1			
BR	BRA	1120	14849	02/11/2020	401000	COLLECTIF FOURNISSEURS	00256	INGAL	INGAL	0		02/11/2020	06/11/2020	INGAL			ABJ	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				0,00	476,55	476,55	D	476,55	+1			
BR	BRA	1121	14926	02/11/2020	401000	COLLECTIF FOURNISSEURS	00489	CSS	CSS	0338903		02/11/2020	02/12/2020	CSS			AAB	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				0,00	648,19	648,19	D	648,19	+1			
BR	BRA	1121	14927	02/11/2020	512001	BRA			BRA	0338903		02/11/2020	02/12/2020	CSS							02/11/2020	25/02/2022	09:50:57	JM				648,19	0,00	648,19	C	-648,19	-1			
BR	BRA	1122	14934	03/11/2020	401000	COLLECTIF FOURNISSEURS	00313	SECOLA	SECOLA			03/11/2020	03/11/2020	SECOLA			ABG	03/11/2020			03/11/2020	25/02/2022	09:50:57	JM				0,00	374,14	374,14	D	374,14	+1			
BR	BRA	1122	14935	03/11/2020	512001	BRA			BRA			03/11/2020	03/11/2020	SECOLA							03/11/2020	25/02/2022	09:50:57	JM				374,14	0,00	374,14	C	-374,14	-1			
BR	BRA	1123	14824	03/11/2020	512001	BRA			BRA	0		03/11/2020	03/11/2020	INGAL							03/11/2020	25/02/2022	09:50:57	JM				707,10	0,00	707,10	C	-707,10	-1			
